key	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18	y19	y20	y21	y22	y23	y24	y25	y26	y27	y28	y29	y30	y31	y32	y33	y34	y35	y36	y37	y38	y39	y40	y41	y42	y43	y44	y45	y46	y47	y48	y49	y50	y51	y52	y53
510	0.358985	0.967517	0.662275	0.516534	0.452516	0.640173	0.706247	0.196214	0.845789	0.241562	0.770619	0.481618	0.496709	0.407949	0.046001	0.841537	0.094905	0.027668	0.509813	0.670458	0.902950	0.858038	0.492067	0.943158	0.657195	0.003197	0.261296	0.596606	0.597129	0.511681	0.010826	0.834715	0.140108	0.586022	0.625212	0.318291	0.275881	0.334586	0.151294	0.697871	0.155907	0.741425	0.048104	0.743332	0.428218	0.549946	0.923198	0.868286	0.795598	0.586325	0.622699	0.883849	0.657064	0.081370	0.164566	0.758274	0.880769	0.048040	0.000381	0.319963	0.993914	0.788897	0.584157	0.994242	0.024694	0.700980	0.260589	0.483895	0.438185	0.888290	0.590277	0.693314	0.847618	0.610622	0.548863	0.266557	0.444730	0.250815	0.831275	0.689842	0.622883	0.534918	0.769595	0.787276	0.082290	0.569597	0.033323	0.357301	0.947286	0.107572	0.099647	0.628396	0.970548	0.965638	0.600607	0.159422	0.176834	0.883364	0.170473	0.718277	0.825553	0.994014	0.682151	0.398834	0.126185	0.859433
511	0.036250	0.142221	0.236400	0.432824	0.566632	0.987462	0.338973	0.196016	0.511157	0.212607	0.779168	0.968486	0.874584	0.835253	0.653673	0.902667	0.652616	0.895138	0.118064	0.877545	0.993147	0.762992	0.762023	0.249097	0.472770	0.066982	0.857182	0.871866	0.089731	0.936923	0.243424	0.177722	0.052111	0.922130	0.523114	0.398843	0.688669	0.233799	0.934059	0.205225	0.342003	0.591578	0.532422	0.210863	0.057488	0.424426	0.117071	0.933495	0.633700	0.911470	0.712918	0.533267	0.117277	0.478959	0.307164	0.965816	0.855569	0.678550	0.029195	0.070615	0.753200	0.052384	0.721934	0.298986	0.133031	0.981317	0.694092	0.442483	0.963344	0.410845	0.200436	0.961720	0.379112	0.115744	0.108120	0.357280	0.089908	0.614053	0.016415	0.980851	0.714697	0.124031	0.681496	0.618164	0.485415	0.022258	0.291158	0.244827	0.796106	0.762985	0.521090	0.073210	0.251848	0.122223	0.332852	0.400475	0.454223	0.563869	0.036392	0.669795	0.081238	0.943183	0.244263	0.160835	0.571504	0.714442
512	0.741400	0.674065	0.664862	0.956026	0.085733	0.111004	0.353778	0.648500	0.454253	0.436277	0.863786	0.306927	0.897378	0.162124	0.271625	0.544975	0.674905	0.207972	0.725308	0.654035	0.816585	0.987255	0.626256	0.725296	0.495428	0.814128	0.594209	0.323376	0.400698	0.629924	0.931137	0.655052	0.699393	0.866036	0.069728	0.768891	0.337602	0.443790	0.245517	0.259780	0.775428	0.525460	0.219815	0.790161	0.026823	0.852247	0.192800	0.050042	0.210554	0.542510	0.793604	0.956181	0.238972	0.709241	0.016204	0.806074	0.648232	0.723483	0.675913	0.552233	0.013359	0.583399	0.778569	0.416313	0.165699	0.938428	0.993368	0.937087	0.689801	0.919677	0.029635	0.774345	0.750994	0.921263	0.009580	0.882588	0.981961	0.984295	0.008933	0.176446	0.569475	0.933464	0.878000	0.866208	0.690153	0.601780	0.014948	0.493558	0.874561	0.439266	0.078676	0.114290	0.714438	0.514351	0.342057	0.912813	0.640784	0.599602	0.248382	0.264834	0.158353	0.222215	0.625986	0.983686	0.661568	0.322844
513	0.197368	0.157752	0.027267	0.835987	0.495491	0.169407	0.556865	0.030025	0.613664	0.241186	0.193246	0.983592	0.286780	0.657941	0.178991	0.363331	0.226753	0.283564	0.312907	0.624216	0.755323	0.570292	0.872641	0.401791	0.806496	0.629234	0.201102	0.174388	0.770571	0.891763	0.124797	0.564094	0.914901	0.912339	0.885836	0.906830	0.425344	0.294313	0.216207	0.308914	0.722941	0.028948	0.000630	0.789144	0.375358	0.808760	0.697421	0.120468	0.161312	0.612679	0.699075	0.228398	0.702802	0.240971	0.049678	0.988559	0.232951	0.170452	0.702345	0.031685	0.224245	0.985343	0.443714	0.318144	0.395924	0.496338	0.861243	0.490348	0.341004	0.413423	0.671917	0.268802	0.453234	0.172150	0.834243	0.495313	0.421269	0.651292	0.438407	0.556740	0.649908	0.640878	0.187322	0.213002	0.365311	0.678259	0.419581	0.555690	0.011847	0.043555	0.452644	0.965875	0.628100	0.394957	0.371072	0.553521	0.486484	0.015811	0.581170	0.772451	0.100935	0.543982	0.415485	0.821335	0.200541	0.162209
514	0.394237	0.598804	0.293269	0.184579	0.223856	0.707011	0.792355	0.869243	0.611969	0.681738	0.817520	0.168955	0.798316	0.840657	0.780473	0.646914	0.070763	0.622176	0.091701	0.322371	0.441168	0.608025	0.314394	0.728916	0.398336	0.616755	0.877663	0.226104	0.412579	0.009465	0.967667	0.036115	0.406821	0.070314	0.723230	0.009406	0.760372	0.649055	0.969084	0.048483	0.511077	0.283958	0.295483	0.238812	0.698023	0.625599	0.619857	0.516275	0.737158	0.751200	0.392576	0.337994	0.423547	0.408823	0.220576	0.721575	0.023672	0.707117	0.553182	0.165715	0.905460	0.560316	0.919689	0.822516	0.133375	0.878329	0.235588	0.015629	0.014235	0.787013	0.067286	0.213842	0.995961	0.027920	0.739570	0.082556	0.487472	0.287022	0.900958	0.393204	0.570517	0.050061	0.662577	0.284191	0.096515	0.621642	0.949542	0.601859	0.982295	0.017522	0.094411	0.184692	0.553081	0.966220	0.526588	0.732808	0.830315	0.214476	0.130595	0.604053	0.116839	0.096650	0.392314	0.179817	0.452529	0.484590
515	0.649800	0.576436	0.974748	0.552042	0.509898	0.050232	0.238087	0.643959	0.892124	0.603169	0.355642	0.054993	0.849000	0.911644	0.445683	0.225726	0.483887	0.308991	0.743736	0.200125	0.963908	0.882115	0.480914	0.912570	0.500068	0.960462	0.213739	0.518977	0.237913	0.426228	0.148636	0.497792	0.856265	0.305103	0.368979	0.561264	0.734073	0.110682	0.269557	0.153835	0.845211	0.956296	0.050250	0.657734	0.682546	0.857027	0.375884	0.479175	0.429478	0.887183	0.397618	0.759376	0.561172	0.324043	0.911219	0.894746	0.848862	0.485136	0.831483	0.124362	0.857778	0.613653	0.343596	0.355063	0.875461	0.292441	0.111004	0.023932	0.710403	0.258346	0.376931	0.574961	0.997860	0.409260	0.447206	0.526975	0.176640	0.213956	0.647979	0.899454	0.898511	0.909742	0.731012	0.218519	0.583310	0.109818	0.516772	0.338139	0.837136	0.023390	0.781374	0.477244	0.687135	0.811241	0.715367	0.472196	0.842619	0.308693	0.539072	0.158593	0.120385	0.931864	0.901448	0.891195	0.891136	0.241861
516	0.781086	0.337641	0.017484	0.891782	0.979254	0.989861	0.946717	0.803917	0.860579	0.392075	0.864049	0.666544	0.083181	0.096697	0.203092	0.830099	0.739454	0.815489	0.199702	0.955738	0.769933	0.031217	0.275878	0.693265	0.601607	0.889118	0.867571	0.924425	0.386767	0.582095	0.837642	0.904923	0.809653	0.108232	0.152063	0.618301	0.143341	0.221311	0.692257	0.107792	0.182648	0.396962	0.286139	0.177944	0.925101	0.279283	0.131062	0.710599	0.881400	0.630152	0.623675	0.082685	0.609554	0.598527	0.987075	0.353903	0.314382	0.185774	0.957594	0.094918	0.203144	0.564925	0.364744	0.051319	0.652866	0.243882	0.966124	0.735465	0.676449	0.062587	0.335185	0.500075	0.572882	0.702266	0.007634	0.694728	0.881858	0.927124	0.110716	0.182623	0.601539	0.668639	0.724846	0.034193	0.627204	0.254573	0.316562	0.780324	0.890522	0.094426	0.890975	0.484670	0.359835	0.013877	0.322100	0.988786	0.992692	0.351821	0.467013	0.992491	0.024091	0.115449	0.919078	0.735735	0.926213	0.913632
517	0.275310	0.099263	0.182969	0.137527	0.700084	0.421199	0.377236	0.661143	0.968031	0.045999	0.369854	0.890873	0.344438	0.816838	0.320071	0.452122	0.406654	0.151859	0.087874	0.549204	0.445091	0.900617	0.631545	0.221866	0.836519	0.649461	0.828931	0.269088	0.317859	0.273708	0.000182	0.869226	0.767483	0.514056	0.318917	0.258222	0.316051	0.310098	0.648455	0.638364	0.099659	0.928900	0.963605	0.925027	0.672403	0.083516	0.706883	0.629892	0.839568	0.718189	0.172568	0.274506	0.140542	0.857926	0.854570	0.152807	0.677755	0.526210	0.676255	0.185619	0.937168	0.705974	0.878399	0.978321	0.425880	0.228850	0.888919	0.816650	0.695108	0.750580	0.397682	0.191978	0.486763	0.518311	0.794139	0.877105	0.328147	0.065342	0.793960	0.902652	0.429991	0.790577	0.023682	0.417868	0.424570	0.292709	0.291964	0.077816	0.232666	0.377023	0.340228	0.071431	0.910714	0.714316	0.363908	0.239315	0.451269	0.470258	0.223799	0.442806	0.844894	0.426009	0.532964	0.016604	0.092171	0.945509
518	0.241169	0.447188	0.141074	0.020990	0.246932	0.947931	0.438576	0.597668	0.610508	0.968067	0.499481	0.523217	0.207032	0.491057	0.814265	0.604820	0.827961	0.604471	0.758635	0.221736	0.959457	0.196553	0.020887	0.417115	0.166841	0.010025	0.025695	0.048252	0.475819	0.823930	0.691936	0.894462	0.801158	0.323855	0.901069	0.727439	0.694219	0.682261	0.008052	0.050180	0.074268	0.544200	0.798015	0.735090	0.877437	0.453562	0.978849	0.007630	0.943059	0.840014	0.944962	0.899633	0.114665	0.927688	0.279143	0.934566	0.437522	0.433600	0.818718	0.570026	0.716439	0.852811	0.816308	0.061618	0.912038	0.730655	0.732653	0.156316	0.048876	0.256224	0.567110	0.968392	0.235039	0.527924	0.682878	0.930913	0.558523	0.488730	0.761113	0.413102	0.766476	0.843597	0.475910	0.461928	0.979334	0.603717	0.255522	0.351270	0.278101	0.664875	0.194060	0.618291	0.491476	0.827930	0.791261	0.647683	0.195234	0.566032	0.361702	0.214354	0.331154	0.970200	0.515084	0.856712	0.706109	0.187021
519	0.544583	0.575634	0.465396	0.585606	0.272885	0.804926	0.816592	0.996570	0.181114	0.667427	0.642694	0.250777	0.276790	0.256610	0.855751	0.045436	0.704777	0.293770	0.202506	0.976526	0.823590	0.798256	0.608233	0.694361	0.662315	0.910149	0.158715	0.679994	0.491309	0.543066	0.204507	0.888012	0.741618	0.209650	0.448804	0.559472	0.998443	0.294009	0.248001	0.754276	0.579977	0.082868	0.495632	0.802005	0.903026	0.049317	0.502200	0.931048	0.435358	0.174539	0.551979	0.607088	0.829635	0.838417	0.135032	0.057799	0.566958	0.740324	0.846699	0.148561	0.556316	0.014025	0.133733	0.696055	0.806518	0.569843	0.532011	0.773471	0.219163	0.674233	0.973926	0.069138	0.252972	0.303815	0.207287	0.883259	0.793068	0.685812	0.092747	0.134853	0.587374	0.435763	0.900056	0.115581	0.986618	0.477047	0.703736	0.811413	0.380230	0.843012	0.191041	0.974674	0.108873	0.720688	0.162605	0.801086	0.100871	0.133307	0.161348	0.997388	0.841585	0.846502	0.812931	0.729382	0.017367	0.809219
520	0.933880	0.947552	0.556911	0.370207	0.858496	0.541307	0.237926	0.364150	0.406194	0.065786	0.616597	0.629711	0.570529	0.794236	0.855107	0.363982	0.732442	0.788857	0.527727	0.065334	0.299091	0.924377	0.730114	0.204839	0.923156	0.417697	0.015071	0.112299	0.698281	0.398418	0.970790	0.267229	0.268332	0.074623	0.620639	0.006870	0.007289	0.228980	0.514974	0.904778	0.822406	0.080125	0.640562	0.848186	0.769473	0.177609	0.259973	0.613421	0.980418	0.179210	0.196504	0.470087	0.302704	0.264070	0.552241	0.510886	0.739724	0.266593	0.510279	0.274437	0.942263	0.074172	0.407434	0.942728	0.676655	0.576584	0.815222	0.073325	0.244948	0.559833	0.132494	0.375155	0.231034	0.278906	0.092873	0.723379	0.249976	0.291721	0.760932	0.155023	0.506419	0.677479	0.389288	0.086319	0.771033	0.500954	0.193911	0.315710	0.545807	0.938345	0.673070	0.474615	0.331500	0.322481	0.410809	0.435408	0.856072	0.297851	0.181545	0.654242	0.854474	0.008263	0.541049	0.925383	0.189692	0.563656
521	0.306602	0.413216	0.375016	0.709851	0.360831	0.881888	0.622084	0.231517	0.338031	0.330850	0.316852	0.175974	0.569643	0.849715	0.417563	0.726909	0.339858	0.259197	0.400866	0.807644	0.389944	0.304162	0.651381	0.298987	0.458232	0.236699	0.166836	0.769289	0.326319	0.600367	0.602930	0.789692	0.936826	0.721003	0.876851	0.551225	0.685272	0.074040	0.732246	0.410357	0.963613	0.750684	0.617410	0.275729	0.660918	0.403295	0.975239	0.053659	0.451263	0.544762	0.991990	0.327614	0.051491	0.539855	0.376931	0.701407	0.716703	0.192484	0.100833	0.228584	0.824363	0.427082	0.860200	0.808731	0.026519	0.036500	0.390157	0.829015	0.393527	0.986132	0.616579	0.820919	0.162136	0.884182	0.685001	0.953454	0.113014	0.653193	0.421153	0.136087	0.298097	0.148860	0.242854	0.670851	0.159158	0.062660	0.796373	0.313208	0.971459	0.715896	0.594493	0.018649	0.403190	0.312800	0.118931	0.154266	0.198881	0.126800	0.166112	0.093775	0.851055	0.765822	0.639593	0.713776	0.939927	0.522163
522	0.892443	0.440325	0.410628	0.614042	0.488600	0.591772	0.367756	0.738876	0.031502	0.761136	0.631126	0.302778	0.725763	0.934236	0.418441	0.091779	0.379227	0.398463	0.394255	0.428902	0.859654	0.955131	0.785433	0.284948	0.934059	0.810706	0.859380	0.001281	0.789209	0.120119	0.116005	0.021045	0.997379	0.675626	0.931430	0.563725	0.990132	0.389407	0.053725	0.461551	0.791032	0.603992	0.949422	0.732888	0.410074	0.880880	0.483811	0.736097	0.750734	0.831959	0.684009	0.428633	0.800378	0.267103	0.774652	0.584759	0.636248	0.472274	0.942228	0.217168	0.688276	0.952822	0.682385	0.250843	0.435904	0.771177	0.894442	0.905860	0.620415	0.036284	0.959995	0.651787	0.631195	0.748999	0.425591	0.995413	0.920964	0.064983	0.293760	0.536438	0.726678	0.273318	0.330386	0.161231	0.830262	0.863862	0.431729	0.445182	0.846487	0.995339	0.624972	0.853189	0.639675	0.631963	0.161404	0.994204	0.530471	0.438473	0.645216	0.993164	0.272619	0.216574	0.580442	0.827781	0.108354	0.532894
523	0.610407	0.518925	0.295462	0.206288	0.714227	0.009122	0.788394	0.191757	0.899949	0.689925	0.409624	0.739891	0.081674	0.558016	0.327245	0.288390	0.805860	0.706144	0.968692	0.764373	0.475488	0.426502	0.480677	0.392815	0.345866	0.261749	0.535003	0.519368	0.585563	0.256859	0.499159	0.765609	0.299046	0.231242	0.564176	0.030212	0.385633	0.572074	0.698224	0.041226	0.186848	0.323895	0.433949	0.143479	0.973888	0.821083	0.131932	0.939289	0.717187	0.439004	0.229167	0.938605	0.730333	0.838145	0.159276	0.167032	0.934556	0.483700	0.348563	0.460792	0.068159	0.836745	0.184150	0.469719	0.298170	0.005944	0.663532	0.959006	0.244103	0.112446	0.582899	0.651931	0.317569	0.742173	0.999549	0.444215	0.654680	0.565515	0.076111	0.359521	0.162248	0.373833	0.469210	0.911576	0.813729	0.802328	0.474180	0.926980	0.299782	0.366513	0.501225	0.101781	0.354815	0.992883	0.234733	0.527316	0.838664	0.417370	0.531863	0.573016	0.831248	0.759347	0.070232	0.321163	0.689646	0.150270
524	0.358044	0.013510	0.816706	0.686922	0.974127	0.456253	0.864539	0.904516	0.992104	0.978953	0.504859	0.368152	0.774317	0.452970	0.445947	0.590064	0.138111	0.748744	0.383616	0.389249	0.422594	0.913518	0.817523	0.731593	0.062532	0.678284	0.417097	0.294479	0.640002	0.131977	0.894280	0.577257	0.411272	0.018515	0.922520	0.057167	0.358869	0.660320	0.357516	0.621558	0.615708	0.219303	0.074757	0.276369	0.157062	0.724047	0.616524	0.706870	0.500677	0.232311	0.379696	0.638582	0.128086	0.316490	0.173521	0.534742	0.886407	0.307944	0.580394	0.330054	0.546318	0.335324	0.795621	0.083966	0.009901	0.900572	0.841719	0.206468	0.951399	0.090118	0.458557	0.798877	0.783734	0.871260	0.955037	0.918124	0.920069	0.764984	0.252832	0.424369	0.925657	0.373262	0.949509	0.858516	0.668500	0.260874	0.101940	0.349804	0.684314	0.787495	0.793219	0.998443	0.892066	0.525953	0.500234	0.136459	0.856965	0.738406	0.349779	0.255561	0.959190	0.086588	0.332713	0.320262	0.014107	0.049097
525	0.361938	0.870871	0.440026	0.205368	0.144005	0.720294	0.624289	0.546193	0.458433	0.471455	0.313666	0.770242	0.493167	0.753732	0.921330	0.731859	0.259227	0.341993	0.809159	0.371469	0.900478	0.183704	0.218023	0.469431	0.561720	0.046532	0.477113	0.435902	0.869485	0.871266	0.042418	0.933883	0.470186	0.474664	0.833431	0.686559	0.204225	0.776719	0.923270	0.267922	0.528994	0.646445	0.885542	0.270020	0.766027	0.889536	0.360298	0.724711	0.268721	0.756813	0.679191	0.220412	0.806648	0.363033	0.688300	0.485897	0.108912	0.325959	0.113831	0.007990	0.120229	0.689241	0.512326	0.720800	0.310067	0.420649	0.030113	0.915876	0.970027	0.384427	0.823578	0.698044	0.865781	0.495124	0.167546	0.451888	0.786321	0.128950	0.675874	0.949877	0.154278	0.453394	0.680089	0.312381	0.437375	0.518577	0.280536	0.413855	0.087539	0.649391	0.073416	0.156073	0.007033	0.199394	0.570383	0.896729	0.360167	0.559569	0.406554	0.009904	0.943130	0.826411	0.191679	0.185845	0.740434	0.898901
526	0.570678	0.796213	0.507303	0.346766	0.327450	0.895404	0.496445	0.694655	0.697305	0.479205	0.281085	0.757872	0.913331	0.352887	0.994668	0.451415	0.621926	0.307415	0.377629	0.293500	0.655980	0.946445	0.820920	0.575919	0.966574	0.202004	0.542976	0.018510	0.702635	0.855165	0.795380	0.566270	0.081194	0.495351	0.539058	0.095030	0.792155	0.203062	0.448317	0.433057	0.045073	0.785831	0.593914	0.506512	0.045346	0.713119	0.401995	0.161007	0.903681	0.858651	0.388860	0.306321	0.048962	0.764458	0.903487	0.785849	0.096745	0.206811	0.332369	0.274382	0.103939	0.052143	0.183434	0.509761	0.107753	0.186087	0.302991	0.650016	0.246336	0.971155	0.167551	0.116034	0.359251	0.732910	0.896886	0.326334	0.606331	0.308856	0.411447	0.777562	0.271505	0.593486	0.031501	0.639312	0.146436	0.455024	0.780476	0.962340	0.749082	0.489837	0.529794	0.388869	0.354503	0.983932	0.780372	0.505780	0.254543	0.424868	0.662090	0.220873	0.665570	0.239724	0.788157	0.689785	0.592285	0.959132
527	0.556107	0.124883	0.357044	0.442029	0.197431	0.808053	0.445594	0.086992	0.826182	0.566680	0.461552	0.910713	0.540466	0.158649	0.884823	0.459463	0.381454	0.844525	0.562083	0.934011	0.290309	0.485401	0.826859	0.930465	0.494588	0.371287	0.012179	0.020021	0.748092	0.366087	0.942480	0.333031	0.109441	0.738717	0.302618	0.441735	0.632643	0.982703	0.250473	0.087212	0.396356	0.190578	0.336420	0.406266	0.574839	0.972027	0.467165	0.388389	0.847503	0.573600	0.590297	0.733743	0.949156	0.828437	0.751846	0.930706	0.481389	0.327119	0.066901	0.780429	0.516777	0.932665	0.265643	0.145198	0.455595	0.923935	0.829230	0.093041	0.297328	0.141761	0.899651	0.560814	0.639018	0.948124	0.998455	0.371993	0.661525	0.680629	0.924833	0.555107	0.729506	0.120681	0.081457	0.262678	0.750431	0.750996	0.988929	0.540641	0.109605	0.532501	0.910180	0.444850	0.826763	0.527959	0.155044	0.680989	0.877219	0.890461	0.912389	0.458153	0.131117	0.839133	0.880928	0.107081	0.454066	0.304925
528	0.127567	0.439813	0.054525	0.158844	0.415032	0.987799	0.363985	0.077282	0.613860	0.412667	0.751475	0.934031	0.587058	0.637997	0.263970	0.785393	0.175719	0.824514	0.548482	0.829156	0.988213	0.796983	0.898227	0.337687	0.632009	0.685560	0.027661	0.244975	0.785490	0.929615	0.077124	0.051366	0.574544	0.281765	0.692503	0.204119	0.585680	0.945302	0.993741	0.450989	0.891022	0.136703	0.249563	0.815925	0.503947	0.990935	0.854375	0.539261	0.667250	0.453479	0.111782	0.363572	0.423553	0.520792	0.948661	0.541243	0.396250	0.152983	0.894302	0.180420	0.379861	0.372071	0.844436	0.055015	0.614630	0.691595	0.923855	0.082084	0.841158	0.067486	0.967975	0.289719	0.634574	0.477932	0.021595	0.012914	0.089743	0.094488	0.393993	0.958759	0.709036	0.107002	0.202568	0.924361	0.335213	0.615216	0.599137	0.335535	0.554275	0.361921	0.525879	0.321977	0.798675	0.227962	0.939623	0.915913	0.199109	0.392835	0.143635	0.584884	0.695331	0.541102	0.096075	0.867982	0.380924	0.779383
529	0.139885	0.155567	0.821751	0.871369	0.499913	0.546518	0.191727	0.331866	0.142301	0.030019	0.892977	0.792092	0.354541	0.615892	0.780432	0.034069	0.735192	0.403355	0.111091	0.078366	0.525230	0.970805	0.758824	0.227579	0.944251	0.249682	0.302268	0.605638	0.744548	0.498206	0.299721	0.622135	0.064050	0.148953	0.029254	0.366430	0.880037	0.638170	0.696643	0.202062	0.462384	0.953629	0.285713	0.314465	0.903176	0.588592	0.830921	0.870183	0.004106	0.738797	0.283628	0.039165	0.376616	0.728799	0.943007	0.908201	0.214503	0.060107	0.038467	0.469019	0.567810	0.363737	0.605554	0.371666	0.849808	0.982554	0.510295	0.761780	0.629301	0.287359	0.007475	0.019550	0.879848	0.153748	0.426829	0.558057	0.898291	0.648656	0.475891	0.606223	0.367588	0.144951	0.102212	0.165331	0.683162	0.115496	0.208051	0.335842	0.554388	0.909059	0.827727	0.262552	0.408932	0.817145	0.432022	0.153278	0.876987	0.568995	0.646640	0.881131	0.514519	0.595658	0.834615	0.545105	0.007074	0.174471
530	0.142450	0.305340	0.401892	0.592405	0.818294	0.241996	0.689000	0.408809	0.819316	0.357013	0.898142	0.235696	0.418235	0.261945	0.512128	0.518449	0.701308	0.649384	0.045079	0.678782	0.126428	0.670828	0.944528	0.273387	0.147983	0.322279	0.559885	0.141217	0.972420	0.626852	0.718107	0.172533	0.778920	0.779089	0.585848	0.606801	0.669813	0.974866	0.024100	0.168585	0.369721	0.741456	0.556578	0.928432	0.476522	0.095301	0.167000	0.907820	0.713243	0.429531	0.756934	0.951753	0.195866	0.178896	0.964570	0.520152	0.953928	0.470070	0.360143	0.280430	0.166247	0.325134	0.734717	0.894955	0.736453	0.157545	0.993712	0.869415	0.591219	0.040802	0.328544	0.899996	0.460066	0.304697	0.600134	0.448770	0.928825	0.479569	0.394402	0.902816	0.434942	0.007605	0.330418	0.440729	0.767547	0.515643	0.159696	0.463081	0.234298	0.357327	0.808851	0.147389	0.020114	0.234097	0.480084	0.953452	0.591519	0.724007	0.956783	0.720221	0.694070	0.257558	0.598347	0.739760	0.533845	0.868871
531	0.022033	0.468042	0.841694	0.433976	0.076697	0.015450	0.886644	0.795142	0.008980	0.863784	0.492164	0.324430	0.838120	0.972340	0.358125	0.123330	0.034831	0.476605	0.556727	0.060743	0.117436	0.401148	0.324332	0.833277	0.815669	0.658966	0.395005	0.983437	0.991184	0.697136	0.441490	0.507821	0.343633	0.350015	0.505162	0.738358	0.063876	0.734493	0.105245	0.750362	0.330033	0.794388	0.374956	0.266119	0.589211	0.463521	0.794160	0.969993	0.395970	0.970451	0.966006	0.316555	0.855783	0.042683	0.949372	0.064987	0.618170	0.149392	0.922984	0.195168	0.276727	0.539386	0.634833	0.675151	0.547762	0.868865	0.997398	0.167528	0.087229	0.092543	0.861675	0.223672	0.782295	0.903963	0.456952	0.703505	0.168099	0.678826	0.919741	0.987922	0.894774	0.103785	0.310190	0.226734	0.566540	0.719291	0.343437	0.591844	0.380653	0.284463	0.515983	0.591348	0.199477	0.740722	0.288874	0.692398	0.561169	0.262522	0.625446	0.069422	0.940310	0.526735	0.383440	0.116782	0.049091	0.847193
